"","X","Start_time","End_time","Finished","Respondent_group","Screening","Consent","Reason_nc","Check_group","ob1","ob2","ob3","ra1","ra2","ra3","op1","op2","op3","iq1","iq2","iq3","in1","in2","in3","co1","co2","co3","Country","Year_born","Gender","Religiousness","Feedback","Target"
"973",789,"6/27/2014 17:08","6/27/2014 17:19",1,"Scientists",NA,1,NA,1,3,5,1,6,6,5,3,6,3,2,2,4,3,2,6,5,3,3,187,34,1,38,NA,"Educated"
"974",790,"6/27/2014 17:16","6/27/2014 17:20",1,"Scientists",NA,1,NA,1,6,6,4,5,6,6,6,6,7,3,2,2,7,7,6,6,6,4,187,38,1,43,NA,"Educated"
"975",791,"6/27/2014 16:58","6/27/2014 17:21",1,"Scientists",NA,1,NA,1,3,5,3,5,5,6,5,5,4,4,5,5,5,4,5,5,3,2,84,52,1,42,NA,"Scientists"
"976",792,"6/27/2014 17:13","6/27/2014 17:24",1,"Scientists",NA,1,NA,1,5,5,5,6,7,6,5,6,6,6,6,5,6,6,6,5,4,4,187,39,1,39,NA,"Scientists"
"977",793,"6/27/2014 17:06","6/27/2014 17:24",1,"Scientists",NA,1,NA,1,2,2,2,1,3,2,2,2,2,1,2,2,2,1,2,2,2,2,163,62,1,39,NA,"Educated"
"978",794,"6/27/2014 17:20","6/27/2014 17:26",1,"Scientists",NA,1,NA,1,3,2,3,2,3,3,3,4,2,4,2,2,5,3,5,3,5,2,187,56,1,41,NA,"Scientists"
"979",795,"6/27/2014 17:23","6/27/2014 17:30",1,"Scientists",NA,1,NA,NA,6,5,2,6,6,6,7,7,6,2,4,2,4,2,4,4,2,4,82,67,2,38,NA,"Educated"
"980",796,"6/27/2014 17:13","6/27/2014 17:31",1,"Scientists",NA,1,NA,1,5,5,3,6,7,6,6,7,7,3,3,5,7,5,6,5,5,3,187,46,2,42,NA,"Educated"
"981",797,"6/27/2014 17:24","6/27/2014 17:31",1,"Scientists",NA,1,NA,1,3,5,2,6,6,5,5,5,5,3,5,5,6,5,6,6,5,2,187,35,2,40,NA,"Scientists"
"982",798,"6/27/2014 17:28","6/27/2014 17:32",1,"Scientists",NA,1,NA,1,5,5,2,6,6,6,6,6,6,6,5,5,6,6,6,6,5,2,187,18,1,42,NA,"Scientists"
"983",799,"6/27/2014 17:28","6/27/2014 17:34",1,"Scientists",NA,1,NA,1,2,2,2,3,2,2,2,3,2,1,3,3,5,3,1,2,2,2,187,30,1,43,NA,"Educated"
"984",800,"6/27/2014 17:21","6/27/2014 17:39",1,"Scientists",NA,1,NA,1,3,3,1,3,4,3,5,5,2,1,1,4,4,3,4,4,4,1,187,28,2,40,NA,"Educated"
"985",801,"6/27/2014 17:28","6/27/2014 17:40",1,"Scientists",NA,1,NA,1,7,2,4,5,5,5,4,2,4,2,1,6,4,1,2,2,1,1,187,38,2,42,NA,"Educated"
"986",803,"6/27/2014 17:32","6/27/2014 17:41",1,"Scientists",NA,1,NA,1,3,5,1,6,7,6,5,6,6,3,5,2,6,6,6,2,5,4,187,45,2,40,NA,"Scientists"
"987",804,"6/27/2014 17:37","6/27/2014 17:43",1,"Scientists",NA,1,NA,1,5,3,2,5,5,5,2,5,5,5,7,5,5,3,5,3,2,2,187,62,2,39,NA,"Scientists"
"988",806,"6/27/2014 17:46","6/27/2014 17:52",1,"Scientists",NA,1,NA,1,6,4,4,5,5,6,6,6,5,5,5,5,7,6,6,5,6,7,78,66,1,41,NA,"Educated"
"989",810,"6/27/2014 17:56","6/27/2014 18:02",1,"Scientists",NA,1,NA,1,3,3,2,4,3,3,4,2,2,2,2,4,3,3,4,4,2,2,111,44,1,39,NA,"Scientists"
"990",814,"6/27/2014 18:05","6/27/2014 18:10",1,"Scientists",NA,1,NA,1,5,4,2,5,5,5,2,3,5,3,4,2,3,2,3,2,4,2,187,52,1,42,NA,"Educated"
"991",815,"6/27/2014 18:06","6/27/2014 18:10",1,"Scientists",NA,1,NA,1,5,5,2,5,6,6,5,6,7,2,5,5,6,7,7,6,5,2,187,53,1,39,NA,"Scientists"
"992",816,"6/27/2014 18:07","6/27/2014 18:11",1,"Scientists",NA,1,NA,1,3,3,2,3,6,5,2,5,5,3,3,5,4,1,4,1,4,3,187,37,1,39,NA,"Educated"
"993",817,"6/27/2014 18:10","6/27/2014 18:14",1,"Scientists",NA,1,NA,1,5,6,5,6,6,6,5,5,5,5,6,5,6,6,5,6,6,3,187,33,1,38,NA,"Scientists"
"994",818,"6/27/2014 18:03","6/27/2014 18:15",1,"Scientists",NA,1,NA,1,6,5,5,6,6,5,5,5,5,5,4,3,5,5,5,5,4,3,187,59,1,44,NA,"Educated"
"995",819,"6/27/2014 18:13","6/27/2014 18:16",1,"Scientists",NA,1,NA,1,5,6,2,5,7,6,7,5,6,3,6,6,6,6,6,5,5,2,187,39,1,39,NA,"Scientists"
"996",820,"6/27/2014 18:13","6/27/2014 18:16",1,"Scientists",NA,1,NA,1,4,4,4,5,4,4,4,4,4,4,5,4,4,4,4,4,4,3,187,NA,1,NA,NA,"Educated"
"997",821,"6/27/2014 18:11","6/27/2014 18:17",1,"Scientists",NA,1,NA,1,3,3,2,3,4,5,4,4,4,6,6,5,4,3,3,3,3,2,187,64,1,39,NA,"Scientists"
"998",822,"6/27/2014 18:12","6/27/2014 18:18",1,"Scientists",NA,1,NA,1,6,6,5,7,7,7,6,6,7,2,3,5,7,6,7,6,4,5,187,51,2,38,NA,"Scientists"
"999",823,"6/27/2014 13:10","6/27/2014 18:21",1,"Scientists",NA,1,NA,NA,4,4,6,6,6,7,2,6,6,4,2,2,6,6,1,4,2,2,78,67,1,44,NA,"Educated"
"1000",825,"6/27/2014 18:28","6/27/2014 18:31",1,"Scientists",NA,1,NA,1,6,5,2,7,5,6,4,5,6,1,1,5,6,1,6,2,4,1,187,57,1,38,NA,"Educated"
"1001",826,"6/27/2014 18:27","6/27/2014 18:34",1,"Scientists",NA,1,NA,1,5,5,3,6,6,6,6,6,6,5,5,5,6,6,6,5,5,3,187,37,2,41,NA,"Scientists"
"1002",827,"6/27/2014 15:37","6/27/2014 18:35",1,"Scientists",NA,1,NA,1,4,2,2,4,5,2,3,4,5,4,5,4,4,2,2,2,4,2,61,40,1,39,NA,"Educated"
"1003",828,"6/27/2014 18:32","6/27/2014 18:37",1,"Scientists",NA,1,NA,1,5,5,6,6,6,3,6,5,6,3,4,3,6,3,6,3,5,5,65,38,1,41,NA,"Scientists"
"1004",829,"6/27/2014 18:33","6/27/2014 18:38",1,"Scientists",NA,1,NA,1,7,6,3,6,7,7,6,6,7,5,5,6,7,7,6,3,4,2,187,51,2,43,NA,"Scientists"
"1005",830,"6/27/2014 18:37","6/27/2014 18:41",1,"Scientists",NA,1,NA,1,2,6,6,2,3,6,2,6,6,5,3,2,2,2,2,2,4,2,48,57,1,39,NA,"Educated"
"1006",831,"6/27/2014 18:38","6/27/2014 18:41",1,"Scientists",NA,1,NA,1,5,6,3,6,5,5,6,6,6,4,5,4,7,6,6,5,5,5,187,42,1,43,NA,"Scientists"
"1007",832,"6/27/2014 18:50","6/27/2014 18:55",1,"Scientists",NA,1,NA,1,5,3,2,2,6,6,2,6,6,5,5,2,5,3,4,4,3,2,187,38,1,39,NA,"Educated"
"1008",833,"6/27/2014 18:55","6/27/2014 18:58",1,"Scientists",NA,1,NA,1,3,5,2,6,5,5,3,5,7,5,3,3,5,5,5,5,5,2,187,51,1,43,NA,"Educated"
"1009",834,"6/27/2014 18:59","6/27/2014 19:04",1,"Scientists",NA,1,NA,1,5,5,4,6,5,5,6,6,6,3,5,5,6,4,4,7,6,3,187,42,1,38,NA,"Scientists"
"1010",836,"6/27/2014 19:04","6/27/2014 19:09",1,"Scientists",NA,1,NA,1,5,5,3,4,5,5,5,5,4,4,3,4,5,5,5,5,4,3,24,43,1,39,NA,"Educated"
"1011",837,"6/27/2014 19:03","6/27/2014 19:10",1,"Scientists",NA,1,NA,1,5,2,5,5,5,6,6,5,5,2,2,2,7,6,6,6,5,5,24,36,2,39,NA,"Scientists"
"1012",841,"6/27/2014 19:24","6/27/2014 19:29",1,"Scientists",NA,1,NA,1,5,3,4,6,4,6,6,5,5,4,5,5,6,6,7,4,1,1,187,50,1,44,NA,"Educated"
"1013",842,"6/27/2014 19:30","6/27/2014 19:35",1,"Scientists",NA,1,NA,1,6,6,5,7,6,6,1,6,2,6,6,6,7,7,7,2,6,2,187,42,1,41,NA,"Scientists"
"1014",843,"6/27/2014 19:23","6/27/2014 19:36",1,"Scientists",NA,1,NA,1,6,6,3,7,6,6,6,6,6,5,5,2,7,7,7,3,3,1,187,50,1,44,NA,"Scientists"
"1015",845,"6/27/2014 19:42","6/27/2014 19:45",1,"Scientists",NA,1,NA,1,6,6,3,6,7,6,6,6,6,6,5,6,7,7,7,6,5,3,187,52,1,40,NA,"Scientists"
"1016",846,"6/27/2014 19:34","6/27/2014 19:45",1,"Scientists",NA,1,NA,1,4,2,4,4,4,5,5,4,5,1,5,4,4,3,4,2,4,2,31,58,1,38,NA,"Educated"
"1017",847,"6/27/2014 19:55","6/27/2014 20:00",1,"Scientists",NA,1,NA,1,5,5,3,5,5,5,5,4,5,3,6,5,5,5,5,5,4,3,31,49,1,42,NA,"Educated"
"1018",848,"6/27/2014 19:59","6/27/2014 20:02",1,"Scientists",NA,1,NA,1,3,3,3,4,5,3,5,4,4,3,3,3,4,3,4,4,3,3,187,48,2,41,NA,"Scientists"
"1019",849,"6/27/2014 19:38","6/27/2014 20:03",1,"Scientists",NA,1,NA,1,6,5,3,6,6,6,5,6,5,3,3,3,6,5,3,5,5,2,187,49,1,42,NA,"Educated"
"1020",850,"6/27/2014 20:02","6/27/2014 20:07",1,"Scientists",NA,1,NA,1,2,2,2,5,5,5,3,5,5,2,5,5,5,5,6,6,3,2,187,56,1,38,NA,"Educated"
"1021",851,"6/27/2014 20:01","6/27/2014 20:09",1,"Scientists",NA,1,NA,1,4,3,5,5,5,5,5,3,3,4,4,4,5,3,5,3,3,3,187,57,2,38,NA,"Scientists"
"1022",853,"6/27/2014 20:06","6/27/2014 20:11",1,"Scientists",NA,1,NA,1,2,5,2,2,6,5,2,6,6,2,2,2,6,6,6,6,6,2,24,41,1,40,NA,"Educated"
"1023",855,"6/27/2014 20:20","6/27/2014 20:24",1,"Scientists",NA,1,NA,1,5,7,3,1,1,4,7,6,6,1,5,1,7,7,7,7,7,5,91,44,1,42,NA,"Educated"
"1024",856,"6/27/2014 20:21","6/27/2014 20:24",1,"Scientists",NA,1,NA,1,6,6,5,7,6,7,6,5,5,4,4,4,6,4,7,3,5,5,187,65,1,39,NA,"Scientists"
"1025",857,"6/27/2014 20:21","6/27/2014 20:28",1,"Scientists",NA,1,NA,NA,6,6,3,7,6,5,5,6,6,5,4,5,7,7,7,6,7,3,67,60,1,44,NA,"Scientists"
"1026",858,"6/27/2014 14:34","6/27/2014 20:30",1,"Scientists",NA,1,NA,1,3,2,5,5,5,5,2,5,3,3,5,5,2,4,3,2,2,2,187,41,1,41,NA,"Educated"
"1027",859,"6/27/2014 20:28","6/27/2014 20:31",1,"Scientists",NA,1,NA,1,5,2,3,6,5,6,5,6,5,7,3,5,7,3,7,3,5,3,187,32,2,39,NA,"Scientists"
"1028",860,"6/27/2014 20:29","6/27/2014 20:33",1,"Scientists",NA,1,NA,1,4,5,1,6,5,5,5,3,5,5,4,3,4,3,4,3,3,2,187,38,1,43,NA,"Educated"
"1029",861,"6/27/2014 20:31","6/27/2014 20:34",1,"Scientists",NA,1,NA,1,7,6,6,6,6,6,6,7,7,6,6,5,7,7,7,7,7,7,187,31,2,44,NA,"Scientists"
"1030",862,"6/27/2014 20:30","6/27/2014 20:34",1,"Scientists",NA,1,NA,2,5,5,2,5,6,5,5,6,5,4,5,4,6,7,6,6,3,3,187,27,2,43,NA,"Educated"
"1031",863,"6/27/2014 20:40","6/27/2014 20:43",1,"Scientists",NA,1,NA,1,5,4,2,6,5,5,4,4,6,5,5,5,5,4,6,3,4,4,187,59,2,39,NA,"Scientists"
"1032",866,"6/27/2014 20:59","6/27/2014 21:01",1,"Scientists",NA,1,NA,1,5,3,1,7,5,5,4,3,3,5,5,5,5,2,4,4,4,1,187,55,1,38,NA,"Scientists"
"1033",868,"6/27/2014 21:03","6/27/2014 21:08",1,"Scientists",NA,1,NA,1,6,5,5,5,5,5,5,5,5,5,4,5,6,6,7,6,4,1,187,33,1,43,NA,"Educated"
"1034",870,"6/27/2014 21:04","6/27/2014 21:08",1,"Scientists",NA,1,NA,1,3,5,3,5,4,4,5,5,6,2,5,4,5,2,2,2,2,1,24,61,1,43,NA,"Scientists"
"1035",871,"6/27/2014 21:08","6/27/2014 21:13",1,"Scientists",NA,1,NA,1,5,5,6,6,5,6,3,6,6,5,4,4,7,6,7,4,5,3,187,33,1,39,NA,"Scientists"
"1036",873,"6/27/2014 21:27","6/27/2014 21:30",1,"Scientists",NA,1,NA,1,3,5,2,6,6,6,6,6,5,3,4,4,6,6,6,5,4,3,187,35,2,38,NA,"Educated"
"1037",874,"6/27/2014 9:50","6/27/2014 21:39",1,"Scientists",NA,1,NA,1,5,5,5,5,5,5,3,5,6,4,4,4,4,5,5,3,5,2,187,62,1,43,NA,"Scientists"
"1038",875,"6/27/2014 21:25","6/27/2014 21:54",1,"Scientists",NA,1,NA,1,2,3,2,4,6,6,3,2,3,1,1,1,3,3,3,2,3,2,111,43,1,38,NA,"Scientists"
"1039",878,"6/27/2014 22:13","6/27/2014 22:17",1,"Scientists",NA,1,NA,1,5,5,3,6,5,5,5,5,5,4,2,5,6,4,5,5,4,3,187,44,1,39,NA,"Educated"
"1040",879,"6/27/2014 22:19","6/27/2014 22:21",1,"Scientists",NA,1,NA,1,6,3,2,5,5,6,5,5,5,5,5,6,4,3,4,2,3,2,187,57,1,39,NA,"Educated"
"1041",880,"6/27/2014 22:16","6/27/2014 22:22",1,"Scientists",NA,1,NA,1,5,4,4,6,6,5,5,6,6,5,6,5,6,6,6,5,4,2,31,61,1,39,NA,"Scientists"
"1042",882,"6/27/2014 22:28","6/27/2014 22:33",1,"Scientists",NA,1,NA,1,5,5,4,6,5,5,6,6,6,3,5,4,6,5,6,4,5,5,187,28,1,42,NA,"Scientists"
"1043",884,"6/27/2014 22:39","6/27/2014 22:42",1,"Scientists",NA,1,NA,1,6,5,5,5,6,6,6,6,6,4,5,4,6,7,6,7,5,4,187,36,1,38,NA,"Scientists"
"1044",885,"6/27/2014 18:55","6/27/2014 22:45",1,"Scientists",NA,1,NA,1,6,6,5,7,6,6,6,4,6,1,4,5,6,7,6,6,6,5,111,54,1,38,NA,"Scientists"
"1045",887,"6/27/2014 22:36","6/27/2014 23:00",1,"Scientists",NA,1,NA,1,5,5,4,5,5,5,5,6,5,5,5,4,6,4,5,3,3,3,187,59,1,38,NA,"Educated"
"1046",888,"6/27/2014 23:08","6/27/2014 23:25",1,"Scientists",NA,1,NA,2,6,6,5,5,5,5,6,5,6,4,3,4,5,5,5,5,6,5,65,22,1,44,NA,"Educated"
"1047",892,"6/27/2014 23:47","6/27/2014 23:57",1,"Scientists",NA,1,NA,1,6,3,2,6,7,5,7,7,6,2,2,3,6,6,6,4,4,5,187,63,1,39,NA,"Educated"
"1048",893,"6/27/2014 20:38","6/28/2014 0:01",1,"Scientists",NA,1,NA,1,5,3,2,5,6,6,5,5,5,2,5,4,7,1,7,7,2,2,84,57,1,42,NA,"Educated"
"1049",894,"6/28/2014 0:03","6/28/2014 0:06",1,"Scientists",NA,1,NA,1,5,5,5,6,6,6,5,6,5,5,4,6,6,6,6,6,5,4,187,48,2,44,NA,"Scientists"
"1050",895,"6/28/2014 0:03","6/28/2014 0:09",1,"Scientists",NA,1,NA,1,5,5,4,5,5,6,5,4,5,4,2,4,4,2,4,2,4,2,187,25,1,38,NA,"Educated"
"1051",896,"6/28/2014 0:11","6/28/2014 0:14",1,"Scientists",NA,1,NA,2,2,4,2,6,4,4,5,5,5,5,5,5,4,4,6,3,4,1,187,20,2,39,NA,"Scientists"
"1052",897,"6/27/2014 23:47","6/28/2014 0:15",1,"Scientists",NA,1,NA,1,6,6,5,6,4,7,7,3,6,2,5,3,6,6,5,5,4,6,187,39,1,39,NA,"Scientists"
"1053",898,"6/28/2014 0:22","6/28/2014 0:40",1,"Scientists",NA,1,NA,1,3,3,1,2,5,5,2,4,2,6,5,3,6,5,4,3,3,1,187,55,1,41,NA,"Educated"
"1054",899,"6/28/2014 0:56","6/28/2014 1:04",1,"Scientists",NA,1,NA,1,5,4,4,4,5,6,4,5,3,3,3,5,5,4,4,2,2,3,187,41,2,43,NA,"Educated"
"1055",901,"6/28/2014 1:23","6/28/2014 1:26",1,"Scientists",NA,1,NA,1,6,7,6,6,6,7,7,6,7,2,4,4,6,6,7,6,6,6,187,53,2,39,NA,"Scientists"
"1056",902,"6/28/2014 3:26","6/28/2014 3:36",1,"Scientists",NA,1,NA,1,4,5,1,4,6,7,7,6,1,1,3,2,4,7,3,4,3,2,36,54,2,38,NA,"Scientists"
"1057",903,"6/28/2014 3:35","6/28/2014 3:43",1,"Scientists",NA,1,NA,1,5,5,4,5,5,6,6,5,5,4,4,3,5,5,5,4,3,4,187,61,1,39,NA,"Educated"
"1058",904,"6/28/2014 4:01","6/28/2014 4:08",1,"Scientists",NA,1,NA,1,5,5,3,4,5,5,5,6,6,5,3,4,6,5,6,3,3,3,187,39,1,38,NA,"Scientists"
"1059",905,"6/28/2014 4:28","6/28/2014 4:32",1,"Scientists",NA,1,NA,1,6,6,4,5,6,6,6,5,6,6,5,5,6,6,7,4,4,2,187,34,2,40,NA,"Educated"
"1060",907,"6/28/2014 5:14","6/28/2014 5:22",1,"Scientists",NA,1,NA,1,2,2,2,6,5,5,3,5,3,3,5,5,2,2,2,2,4,1,36,65,1,39,NA,"Educated"
"1061",908,"6/28/2014 5:24","6/28/2014 5:28",1,"Scientists",NA,1,NA,1,7,7,3,6,3,6,6,6,7,3,2,3,7,7,7,6,6,3,9,50,1,42,NA,"Scientists"
"1062",909,"6/28/2014 5:19","6/28/2014 5:34",1,"Scientists",NA,1,NA,1,6,5,5,6,6,6,6,2,7,6,5,6,6,4,6,6,5,6,87,64,1,44,NA,"Scientists"
"1063",913,"6/28/2014 8:48","6/28/2014 8:57",1,"Scientists",NA,1,NA,1,5,6,4,4,6,5,6,5,6,4,2,3,2,2,2,1,1,2,61,45,1,38,NA,"Educated"
"1064",914,"6/28/2014 10:19","6/28/2014 10:40",1,"Scientists",NA,1,NA,1,4,5,2,5,5,6,5,3,5,5,5,5,5,4,4,4,4,3,183,36,1,39,NA,"Educated"
"1065",915,"6/28/2014 11:18","6/28/2014 11:21",1,"Scientists",NA,1,NA,1,5,5,6,6,6,5,6,5,6,5,6,5,5,5,5,5,6,5,153,40,1,39,NA,"Educated"
"1066",916,"6/27/2014 12:34","6/28/2014 11:44",1,"Scientists",NA,1,NA,1,6,6,3,6,4,7,6,6,6,5,7,5,7,6,7,6,6,6,78,64,1,43,NA,"Educated"
"1067",917,"6/28/2014 11:55","6/28/2014 12:09",1,"Scientists",NA,1,NA,1,7,7,6,7,2,6,7,6,5,6,6,7,7,7,7,6,6,6,126,43,1,43,NA,"Scientists"
"1068",918,"6/28/2014 12:02","6/28/2014 12:13",1,"Scientists",NA,1,NA,1,2,2,4,5,5,6,4,4,5,4,7,4,4,2,2,2,2,3,65,53,1,39,NA,"Educated"
"1069",919,"6/28/2014 13:12","6/28/2014 13:17",1,"Scientists",NA,1,NA,1,6,6,2,6,6,6,7,6,6,5,7,6,7,7,7,7,5,1,187,49,1,38,NA,"Scientists"
"1070",920,"6/28/2014 13:15","6/28/2014 13:18",1,"Scientists",NA,1,NA,1,4,5,4,6,6,6,5,6,5,4,5,5,5,5,6,5,3,3,187,34,1,39,NA,"Educated"
"1071",921,"6/28/2014 13:20","6/28/2014 13:24",1,"Scientists",NA,1,NA,1,6,6,6,7,7,6,5,6,6,5,5,5,6,6,6,5,5,2,60,44,1,38,NA,"Scientists"
"1072",922,"6/27/2014 14:02","6/28/2014 13:36",1,"Scientists",NA,1,NA,1,4,6,6,6,6,7,5,5,5,4,4,5,7,6,6,5,6,6,192,50,2,41,NA,"Educated"
"1073",923,"6/28/2014 13:38","6/28/2014 13:42",1,"Scientists",NA,1,NA,1,7,7,2,6,7,7,6,7,7,5,6,5,7,7,7,7,7,4,187,39,1,38,NA,"Scientists"
"1074",924,"6/28/2014 14:23","6/28/2014 14:29",1,"Scientists",NA,1,NA,1,5,6,2,7,5,6,5,3,6,3,5,6,6,6,6,3,3,2,187,51,1,38,NA,"Scientists"
"1075",925,"6/27/2014 17:01","6/28/2014 14:33",1,"Scientists",NA,1,NA,NA,7,7,6,6,6,7,7,3,5,2,3,2,3,5,3,3,2,3,80,64,2,43,NA,"Educated"
"1076",927,"6/28/2014 15:10","6/28/2014 15:17",1,"Scientists",NA,1,NA,NA,4,4,2,5,3,5,5,4,3,3,2,5,5,3,4,3,5,2,187,58,2,38,NA,"Educated"
"1077",928,"6/28/2014 15:20","6/28/2014 15:23",1,"Scientists",NA,1,NA,6,5,4,2,6,6,5,5,5,6,2,5,5,5,3,4,3,3,2,187,42,2,44,NA,"Educated"
"1078",930,"6/28/2014 16:20","6/28/2014 16:25",1,"Scientists",NA,1,NA,1,5,5,4,6,5,6,7,5,6,4,5,5,6,6,6,6,5,4,187,35,1,40,NA,"Scientists"
"1079",931,"6/27/2014 17:23","6/28/2014 16:28",1,"Scientists",NA,1,NA,1,7,6,3,7,7,7,5,7,7,2,2,2,7,7,7,7,6,4,187,33,2,38,NA,"Educated"
"1080",933,"6/28/2014 16:58","6/28/2014 17:05",1,"Scientists",NA,1,NA,1,2,2,3,4,5,5,6,5,6,4,5,5,6,5,6,5,4,3,187,48,1,39,NA,"Scientists"
"1081",934,"6/28/2014 17:42","6/28/2014 17:45",1,"Scientists",NA,1,NA,1,7,6,4,6,7,7,6,7,4,7,6,4,7,6,7,7,7,6,163,54,1,38,NA,"Educated"
"1082",935,"6/28/2014 17:36","6/28/2014 17:45",1,"Scientists",NA,1,NA,1,4,4,3,5,6,6,5,5,5,5,6,5,6,6,6,5,5,3,187,19,1,38,NA,"Scientists"
"1083",936,"6/28/2014 18:06","6/28/2014 18:16",1,"Scientists",NA,1,NA,1,3,3,3,2,3,5,3,3,3,2,2,2,5,4,4,5,5,6,128,62,1,39,NA,"Scientists"
"1084",937,"6/28/2014 19:03","6/28/2014 19:06",1,"Scientists",NA,1,NA,1,4,5,4,5,4,4,4,6,4,5,6,5,4,4,4,4,4,4,187,55,2,40,NA,"Educated"
"1085",938,"6/28/2014 19:21","6/28/2014 19:24",1,"Scientists",NA,1,NA,1,6,5,5,6,6,6,6,6,6,5,6,5,6,6,6,5,4,4,187,33,2,38,NA,"Educated"
"1086",940,"6/28/2014 19:26","6/28/2014 19:30",1,"Scientists",NA,1,NA,1,5,6,4,6,6,6,6,7,7,1,1,1,7,7,7,6,4,3,187,56,1,38,NA,"Scientists"
"1087",942,"6/28/2014 20:15","6/28/2014 20:52",1,"Scientists",NA,1,NA,1,5,6,6,6,5,6,7,6,5,6,7,6,7,7,6,4,2,2,80,64,1,41,NA,"Scientists"
"1088",943,"6/28/2014 20:52","6/28/2014 20:58",1,"Scientists",NA,1,NA,1,3,2,3,1,1,3,3,3,2,4,2,1,3,2,3,2,3,4,187,59,1,44,NA,"Educated"
"1089",944,"6/28/2014 21:46","6/28/2014 21:54",1,"Scientists",NA,1,NA,1,4,5,3,5,6,6,4,5,5,2,5,5,4,4,4,4,5,4,187,55,1,41,NA,"Educated"
"1090",945,"6/28/2014 22:11","6/28/2014 22:14",1,"Scientists",NA,1,NA,6,5,5,5,4,5,5,6,6,5,4,5,4,5,5,6,3,6,2,65,51,1,42,NA,"Scientists"
"1091",946,"6/29/2014 0:09","6/29/2014 0:15",1,"Scientists",NA,1,NA,1,6,5,3,6,6,6,4,6,6,3,5,5,6,6,6,5,5,5,187,61,1,38,NA,"Educated"
"1092",947,"6/29/2014 0:21","6/29/2014 0:25",1,"Scientists",NA,1,NA,1,6,5,2,5,6,5,6,5,5,1,2,2,5,5,6,5,3,1,84,51,2,41,NA,"Educated"
"1093",948,"6/29/2014 1:39","6/29/2014 1:44",1,"Scientists",NA,1,NA,1,4,2,2,5,5,6,4,6,6,4,5,4,5,2,2,2,2,1,187,59,1,38,NA,"Scientists"
"1094",949,"6/29/2014 1:39","6/29/2014 1:45",1,"Scientists",NA,1,NA,6,3,3,2,6,3,6,3,3,6,3,6,3,3,3,2,3,2,3,9,63,1,38,NA,"Scientists"
"1095",951,"6/29/2014 5:26","6/29/2014 5:33",1,"Scientists",NA,1,NA,1,3,1,4,5,3,4,2,5,3,3,4,3,4,4,4,2,3,1,187,45,2,39,NA,"Educated"
"1096",954,"6/29/2014 6:50","6/29/2014 6:58",1,"Scientists",NA,1,NA,1,6,5,4,5,5,6,6,6,5,4,5,4,5,3,5,3,6,2,36,53,1,43,NA,"Educated"
"1097",955,"6/29/2014 7:27","6/29/2014 7:42",1,"Scientists",NA,1,NA,NA,4,5,5,6,6,6,5,3,5,5,7,6,5,4,5,5,5,7,78,68,1,39,NA,"Scientists"
"1098",956,"6/27/2014 14:09","6/29/2014 9:05",1,"Scientists",NA,1,NA,1,6,5,2,6,6,6,6,6,3,6,3,3,3,6,6,6,6,1,36,56,1,43,NA,"Educated"
"1099",957,"6/29/2014 9:46","6/29/2014 9:58",1,"Scientists",NA,1,NA,1,7,6,6,7,6,6,5,7,4,6,3,4,7,7,7,7,6,2,91,51,2,43,NA,"Scientists"
"1100",958,"6/29/2014 10:20","6/29/2014 10:27",1,"Scientists",NA,1,NA,1,6,6,5,7,6,6,6,5,5,5,6,5,6,6,6,5,5,3,185,44,1,40,NA,"Educated"
"1101",959,"6/29/2014 10:23","6/29/2014 10:27",1,"Scientists",NA,1,NA,1,2,2,2,6,6,7,3,5,5,1,1,5,2,3,2,2,2,1,163,48,2,44,NA,"Educated"
"1102",961,"6/29/2014 11:00","6/29/2014 11:12",1,"Scientists",NA,1,NA,1,6,5,6,6,7,6,2,5,4,2,7,2,6,5,6,5,6,2,53,43,1,44,NA,"Scientists"
"1103",962,"6/29/2014 11:44","6/29/2014 11:48",1,"Scientists",NA,1,NA,NA,7,6,4,6,6,7,6,4,6,2,5,5,6,7,7,6,6,6,163,64,1,39,NA,"Scientists"
"1104",963,"6/29/2014 12:47","6/29/2014 12:52",1,"Scientists",NA,1,NA,1,5,5,3,5,5,5,5,6,3,2,3,2,3,2,2,2,3,3,7,40,1,38,NA,"Educated"
"1105",964,"6/29/2014 12:42","6/29/2014 13:57",1,"Scientists",NA,1,NA,1,6,6,4,7,5,6,6,7,7,5,4,5,7,7,7,7,6,7,187,49,2,43,NA,"Scientists"
"1106",965,"6/29/2014 14:18","6/29/2014 14:20",1,"Scientists",NA,1,NA,1,4,4,3,5,5,6,5,3,4,5,6,5,5,5,6,6,3,2,187,49,1,40,NA,"Scientists"
"1107",967,"6/29/2014 14:41","6/29/2014 14:51",1,"Scientists",NA,1,NA,1,5,3,5,6,6,5,6,6,6,2,6,3,6,6,6,2,4,2,67,40,1,43,NA,"Scientists"
"1108",968,"6/29/2014 15:44","6/29/2014 15:56",1,"Scientists",NA,1,NA,1,5,5,6,5,5,5,3,5,4,2,4,5,5,5,5,3,4,3,24,50,2,43,NA,"Educated"
"1109",969,"6/29/2014 16:03","6/29/2014 16:09",1,"Scientists",NA,1,NA,1,5,5,2,5,6,5,5,6,5,4,3,4,6,6,5,2,2,1,79,51,2,42,NA,"Scientists"
"1110",970,"6/29/2014 18:49","6/29/2014 18:51",1,"Scientists",NA,1,NA,1,5,3,3,7,6,6,1,1,1,6,5,6,5,5,6,5,5,3,31,58,1,38,NA,"Educated"
